0
2041870
54129170
10617320
25438810
103229500
30262020
208601400
6648150
3742160
47590320
1402830
654120
0
8922300
269980
345710
305290
12791920
3257540
1123130
3038400
10024150
302560
1586540
665710
1379720
1176420
2818970
24639480
31183650
4578130
61093420
13894500
24593750
2830680
38331290
10103750
567620
871020
383450
12034730
