0
5443180
132430590
38429070
47133600
198338940
62905700
559508930
16073010
12575940
57981910
3020040
1472830
0
20385230
369710
677990
443080
18541100
6275610
3051020
8557790
22263120
472330
4007450
1300050
2233100
3294270
6370780
32439550
64687230
9502640
155112150
34168420
63177910
10577920
80522740
11913620
732150
3110420
1012680
44153650
